tool_id,name,url,organisations,partners,developers,donors,typologies,keywords,descriptions,countries,spatial_scale,frequncies,users,contacts
1 TTI,ECOWAS ,https://www.eco-icbt.org/trade-data/,"Agricultural Market and Trade Department of the Permanent Interstate Committee for Drought Control in the Sahel (CILSS)
West African Association for Cross-Border Trade, in Agro-forestry-pastoral and Fisheries Products (WACTAF) ",Data portal,Corn/ Maize; Mango; Beef; Palm oil; Poultry; Sugar; Multiple,"AGRICTRADE will contribute to improving trade in agricultural, food and livestock production in Sahel and West Africa through provision of tools and market information necessary for promotion of trade in agricultural, food and livestock products in Sahel and West Africa and dissemination of information on instruments of regional trade policies and trade opportunities relating to the products, agricultural inputs and livestock. The expected outputs include: Disseminated information on markets cross-border trade flow and barriers to trade, increased networking and capacity of private and public market players, information about regional polices, instruments and tools on trade that will result in increased commercial transactions on staple foods and livestock in the Sahel and West Africa region.",West Africa,International,,,ssacko@ecowas.int
302 TTI,Global Roundtable for Sustainable Beef (GRSB),https://grsbeef.org/,Global Roundtable for Sustainable Beef (GRSB),Initiative/organisation,Beef,"Member organizations worldwide field their experts and executives to provide strong leadership serving the beef industry as GRSB members. The GRSB mission is to advance, support, and communicate continuous improvement in sustainability of the global beef value chain through leadership, science, and multi-stakeholder engagement and collaboration",Global,International,Regularly,Industry; Governments; NGOs; Science and Research,
303 TTI,Global Thinkers Forum (GTF),https://www.globalthinkersforum.org/,Oxford University’s Said Business School,Initiative/organisation,,,Global,,,,
304 TTI,Global Trade Finance Program (GTFP),https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/financial+institutions/priorities/global+trade/gtfp,International Finance Corporation (IFC),Initiative/organisation,Not specified,The Global Trade Finance Program (GTFP) extends and complements the capacity of banks to deliver trade financing by providing risk mitigation in new or challenging markets where trade lines may be constrained. GTFP offers confirming banks partial or full guarantees covering payment risk on banks in emerging markets for trade related transactions. A price incentive or longer tenors may be available for equipment and projects that have clearly defined climate change benefits as part of our Climate Smart Trade initiatives or that support sustainable global value chains with Sustainable Shipment LCs.,Global,Global,Not specified,Financial institutions,ATimofti@ifc.org
305 TTI,The Global Map of Environmental & Social Risk in Agro-commodity Production (GMAP),https://gmaptool.org/,International Finance Corporation (IFC),Visualisation / dashboard; Decision-support tool; Database,Agriculture; Multiple,"The Global Map of Environmental & Social Risk in Agro-commodity Production (GMAP) enables users to conduct rapid environmental and social due diligence associated with trade and short-term finance, and to make responsible and strategic sourcing, financing, and risk management decisions. The tool can be used to access detailed risk analysis reports and explore risk management guidance. Allows the user to: View reports by country or commodity to get in-depth coverage of production aligned to IFC’s Performance Standards on Environmental and Social Sustainability (PS2, PS6); Combine indicator scores from the reports to create comparative charts across countries or commodities; and Discover alignment with certification schemes that cover your countries and commodities.",Global,Global,Not specified,Financial institutions; Industry,
306 TTI,Governing global value chains to protect Local environments,https://www.iddri.org/en/initiative/governing-global-value-chains-protect-local-environments,IDDRI,Initiative/organisation; Digital reports,Multiple; Palm oil; Cocoa; Other,"IDDRI’s action aims to: assist local authorities and donors in reconciling development strategies with those of biodiversity; and help NGO-business platforms identify new tools for action and new regulatory arrangements. This initiative is based on: studies of global agri-food value chains and local supply chains (palm oil, tuna, cocoa); and discussion on regulatory options by all actors in the sector.",South-East Asia; Global,Global,Regularly,NGOs; Industry; Governments; Science and Research,iddri@iddri.org
308 TTI,Green Bond Principles (GBP),https://www.icmagroup.org/sustainable-finance/the-principles-guidelines-and-handbooks/green-bond-principles-gbp/,International Capital Market Association (ICMA),Digital reports,Not specified,"The Green Bond Principles (GBP) seek to support issuers in financing environmentally sound and sustainable projects that foster a net-zero emissions economy and protect the environment. GBP-aligned issuance should provide transparent green credentials alongside an investment opportunity. By recommending that issuers report on the use of Green Bond proceeds, the GBP promote a step change in transparency that facilitates the tracking of funds to environmental projects, while simultaneously aiming to improve insight into their estimated impact. The GBP, updated as of June 2021, are voluntary process guidelines that recommend transparency and disclosure and promote integrity in the development of the Green Bond market by clarifying the approach for issuance of a Green Bond.",Global,Global,Annually,Financial institutions; Investors/Philanthropy,info@icmagroup.org
309 TTI,Green Finance Taskforce Report,https://www.gov.uk/government/publications/accelerating-green-finance-green-finance-taskforce-report,Green Finance Taskforce; UK Government,Digital reports,Not specified,The Green Finance Taskforce report sets out a series of recommendations on how the government and the private sector can work together to make green finance an integral part of our financial services,UK,National,Not updated,Governments; Industry,
310 TTI,Halotrade,https://halotrade.io/,Halotrade,Data services,Multiple,"Halotrade offers a suite of intelligent supply chain governance tools allowing corporates to drive their ESG strategy with the power of finance. The Halo solution allows customers to use ESG data to make their finance smarter, improving ethical and sustainable production standards in their upstream suppliers.",Not specified,International,Regularly,Financial institutions; Industry; Investors/Philanthropy,
311 TTI,The Oxford Martin Programme on the Future of Food,https://www.oxfordmartin.ox.ac.uk/food/,University of Oxford; Oxford Martin School,Initiative/organisation; Digital reports,Agriculture; Multiple,"The future of food programme links together research on the food system at Oxford and facilitates solution-orientated research to address these major concerns. The research includes scientific, economic, social and environmental issues of food production and consumption, as well as how food affects health, sustainability and economic development.",Not specified ,Global,Regularly,Science and Research,info@oxfordmartin.ox.ac.uk
312 TTI,The Healthy Forest Landscapes Approach,https://www.earthworm.org/uploads/files/HFL-Approach-paper.pdf,Earthworm Foundation; Drax,Initiative/organisation; Decision-support tool,Other,"The Healthy Forest Landscapes (HFL) approach is a cycle of measurement, engagement, diagnosis, and potential intervention, leading to a transparent evaluation of forest landscape health and a collaborative path forward to address issues. HFL is designed to provide a consistent framework for evaluation, in different forest types and geographies. The goal of the HFL approach is to bring stakeholders together around consistent, shared metrics of forest landscape health, and collaboratively decide the appropriatpath forward to address issues within the landscape. When threats to forest landscape health are identified and action is needed, HFL leads stakeholders to the co-creation of bottom-up, actionable, evidence- and place-based solutions",Not specified,Not specified,Not specified,Science and Research; Industry; NGOs,b.roberts@earthworm.org
313 TTI,High Carbon Stock Approach (HCSA),http://highcarbonstock.org/,HCSA Foundation ,Initiative/organisation; Decision-support tool,Other,"The High Carbon Stock (HCS) Approach is a methodology that distinguishes forest areas for protection from degraded lands with low carbon and biodiversity values that may be developed. The methodology was developed with the aim to ensure a practical, transparent, robust, and scientifically credible approach that is widely accepted to implement commitments to halt deforestation in the tropics, while ensuring the rights and livelihoods of local peoples are respected.",Global,Global,Ad hoc,Governments; Science and Research; Industry ,info@highcarbonstock.org
314 TTI,Horizon Committee Soil Resource Centre,https://saiplatform.org/our-work/news/horizon-committee-cultivates-soil-resource-centre/,The Sustainable Agriculture Initiative Platform (SAI Platform),Initiative/organisation; Digital reports,Other; Agriculture,"A Resource Centre on Soil Health: a one shop location “toolbox” will allow members to familiarise themselves and their supply chain with the importance of soil and how to maintain sustainable soil systems. Resources listed will be those already used in the industry, or those in development by collaborative organisations and institutions. One of the tools that will be created by SAI Platform will be a communications piece exclusively for those directly involved with the sustainability programme. With this tool, they can connect with their stakeholders on the subject, right across the spectrum, from farmers to CEOs. The secondary focus is to enable and demonstrate progress on soil health that can be used in conjunction with Principles and Practices (P&Ps) and/or FSA. The goal is to address risks and opportunities of soil health from the perspective of businesses, farmers, and society.",Not specified,Not specified,Ad hoc,Industry; NGOs; General public,info@saiplatform.org
315 TTI,Sustainable Trade - New Trade Agenda,http://www.foeeurope.org/new-trade-agenda,Friends of the Earth Europe,Digital reports,Not specified,"Friends of the Earth Europe present concrete proposals for an innovative trade agenda that serves citizens and the environment. Provides an analysis of globalisation and trade agreements, and outlines seven building blocks for a radical shift in EU trade and investment policy and treaties",Europe,International,Not updated,Not specified,
316 TTI,Telecoupling Toolbox,https://telecouplingtoolbox.org/,Michigan State University,Software; Flexible analysis platform,Not specified,"A suite of geospatial software tools and apps for socioeconomic and environmental analysis of coupled human-natural systems (CHANS) from local to global scales. The Telecoupling Toolbox, designed at Michigan State University’s Center for Systems Integration and Sustainability, is the first suite of geospatial software tools and apps developed to map and identify the five major interrelated components of the telecoupling framework: systems, flows, agents, causes, and effects. The modular design of the toolbox allows the integration of existing tools and software to assess synergies and tradeoffs associated with policies and other local-to-global interventions.",Global,Global,Not specified,Science and Research; Industry,jianan2@msu.edu
317 TTI,Hub for Sustainable Finance (H4SF),https://www.nachhaltigkeitsrat.de/en/projects/hub-for-sustainable-finance-h4sf/,German Council for Sustainable Development (RNE),Initiative/organisation,Not specified,The RNE established the Hub for Sustainable Finance (H4SF) as an open network comprising financial market players and other stakeholders who wish to contribute to developing a sustainable financial system in Germany. The topics the Hub concerns itself with are oriented towards the ten recommendations for sustainable finance in Germany. Contributors are invited to develop their own avenues and approaches to bringing about change within the framework of these recommendations. The concrete form involvement may take is at the discretion of contributors.,Germany ,National,Regularly,Financial institutions,info@nachhaltigkeitsrat.de
319 TTI,Impact Builder,https://www.bond.org.uk/resources/impact-builder,Bond,Visualisation / dashboard,,,Global,,,,
320 TTI,Integrated Biodiversity Assessment Tool (IBAT),https://www.ibat-alliance.org/,Birdlife; IUCN; UNEP-WCMC; CI,Decision-support tool; Visualisation / dashboard; Data portal; Database,,IBAT hosts and maintains the three key global biodiversity datasets: IUCN Red List of Threatened Species; The World Database on Protected Areas; and The World Database of Key Biodiversity Areas. IBAT uses the most up to date information from each of these datasets to ensure the information customers are accessing accurately reflects our ever-changing world,global,,,,
321 TTI,Integrated Landscape Management (ILM),https://www.fao.org/land-water/overview/integrated-landscape-management/fr/,FAO,Initiative/organisation,Agriculture,"The Land and Water Division is FAO’s focal point for ILM. ILM approaches can help countries find “win–win” solutions that support the implementation of national policies and sustainable development in line with multilateral environment agreements such as the UN Framework Convention on Climate Change, the UN Convention to Combat Desertification, and the Convention on Biological Diversity. “ILM for ecosystem services and biodiversity” is one of three work streams in FAO’s Strategic Programme 2 on ecosystem services and biodiversity.

",Asia; Latin America; Africa,International,Not specified,Industry,FAO-HQ@fao.org
322 TTI,International Network of Financial Centres for Sustainability,https://www.fc4s.org/,FC4S,Initiative/organisation,Not specified,"The objective of FC4S is to accelerate the expansion of sustainable finance by enabling financial centres to exchange experience, drive convergence, and take action on shared priorities.",Global,Global,Regularly,Financial institutions,
323 TTI,InVEST (Integrated Valuation of Ecosystem Services and Trade-offs),https://ecosystemsknowledge.net/invest,The Natural Capital Project,Software; Decision-support tool; Model,Other,InVEST (Integrated Valuation of Ecosystem Services and Trade-offs) is a suite of open-source software models for mapping and valuing the ecosystem services provided by land and seascapes. It uses data about the environment to explore how changes in ecosystems are likely to affect the flow of benefits to people. It is designed to inform decisions about natural resource management,Global,International,Regularly,Science and Research,info@ecosystemsknowledge.net
324 TTI,Investor Initiative for Sustainable Forests (IISF),https://www.ceres.org/sites/default/files/Fact%20Sheets%20or%20misc%20files/IISF%20One-Pager%20PDF.pdf,CERES,Initiative/organisation,Beef; Soybean; Palm oil; Multiple; Agriculture,"The Investor Initiative for Sustainable Forests (IISF) is a working group of Ceres' Investor Network, and a joint collaboration with the PRI, that aims to:
• Raise awareness of the potential material financial risks of deforestation for companies sourcing commodities such as cattle, soy, palm oil and timber.
• Provide salient and credible information on the environmental and social impacts of deforestation, as well as solutions for improved investment decision-making and corporate engagement.
• Foster investor engagement with companies to eliminate deforestation from company supply chains.",Global,International,Monthly,Investors/Philanthropy; Financial institutions; Industry,wallace@ceres.org
325 TTI,Indictors for the Global Environmental Impacts of UK Consumption,http://randd.defra.gov.uk/Document.aspx?Document=15028_2018-19-PilotingIndicatorsfortheGlobalEnvironmentalImpactsofUKConsumption.pdf,JNCC; Route2,Digital reports; Model,Palm oil; Multiple,"This report offers a methodological architecture and a pilot indicator to estimate the overseas environmental impacts of UK consumption, based on a rapid assessment of state-of-the-art approaches and engagement with a policy audience to more narrowly define impacts of interest. The proposed methodological approach builds on the established and growing utility of input-output analysis.",United Kingdom,Global,Not specified,Science and Research,
326 TTI,LandScale,https://www.landscale.org/,Rainforest Alliance; Verra; CI,Decision-support tool,Multiple,LandScale is a collaborative effort to drive improvements at scale by making reliable information about landscape sustainability performance widely available to key decision-makers that can align and incentivize local and global action to deliver sustainability at scale. LandScale has been working to develop a robust system for credible and consistent assessment and communication of landscape sustainability performance,Global,Global,Regularly,Industry; Governments; Investors/Philanthropy,info@landscale.com
327 TTI,"Landscapes for People, Food and Nature Initiative (LPFN)",https://peoplefoodandnature.org/,EcoAgricultural Partners,Initiative/organisation; Data portal; Digital reports,Multiple,"The Landscapes for People, Food and Nature Initiative is an international collaborative initiative of knowledge sharing, dialogue and action to support integrated landscape management in order to achieve three simultaneous goals: improved food production, ecosystem conservation, and sustainable livelihoods. The Initiative supports the uptake of integrated landscape management at a globally significant scale by sharing and evaluating knowledge, experience and challenges; showcasing and assessing tools and methods for implementation; building capacity of innovators and institutions; and advancing an ambitious agenda through research, advocacy, and partnerships.",Global,Global,Not updated,Industry; Investors/Philanthropy; NGOs; Governments; Science and Research,
328 TTI,LC-IMPACT,https://lc-impact.eu/,NTNU; PRE; RU; ETH; DTU,Decision-support tool,Not specified,"The aim of the LC-IMPACT methodology is to provide a global life cycle impact assessment methodology for the three main areas of protection (human health, ecosystem quality, resources), including spatially differentiated information wherever necessary and feasible. The main work of this harmonized methodology results from the outcomes of the FP7-funded project LC-IMPACT.",Global,Global,Not specified,Not specified,
329 TTI,Learning Hub for Business in Landscapes,https://sustainablefoodlab.org/initiatives/landscapes-initiative/,Sustainable Food Lab; WBCSD; IDH; The Forests Dialogue (TFD)   ,Initiative/organisation,Multiple,"The World Business Council for Sustainable Development (WBCSD), The Sustainable Trade Initiative (IDH), The Forests Dialogue (TFD) and the Sustainable Food Lab have joined efforts to build a collaborative ‘Learning Hub for Business in Landscapes’ to share success stories, learn from diverse experiences and help business adopt impactful landscape solutions. In particular, this learning hub aims to connect different sectors, including agriculture, forests products, extractives, energy among others that affect different landscapes.",Not specified,International,Regularly,Industry,hhamilton@sustainablefood.org
330 TTI,LIFE Impact Index,https://www.i-care-consult.com/wp-content/uploads/2018/09/Assessment-biodiversity-metrics-for-business-and-FI_draft-report-5Sept2018.pdf,LIFE Institute,Decision-support tool,,,Global,,,,
331 TTI,Living Planet Index (farmland specialists),https://www.bipindicators.net/indicators/living-planet-index/living-planet-index-farmland-specialists,WWF; ZSL,Data portal,Agriculture; Wildlife,"The Living Planet Index (farmland specialists) indicator is calculated using time-series data for vertebrate species from around the globe. The underlying method is the same as for the global Living Planet Index so the indicator uses data that is of high temporal resolution and spatially explicit through being tied to a particular location. This allows for recording of metadata on local threats and conservation action and allows for disaggregation at different scales. Being based on annual changes in species populations on site level measures, the index is sensitive to annual change and reflects environmental conditions and impacts. Data sources and methods are publicly accessible online (www.livingplanetindex.org) and traceable. This indicator can be used to complement the Wild Bird Index as it has the potential to show trends in other vertebrate species and in regions other than Europe and North America.",Global,Global,Annually,Science and Research,
332 TTI,Living Planet Index (LPR),http://www.livingplanetindex.org/home/index,WWF; ZSL,Decision-support tool; Data portal,Wildlife,"The Living Planet Index (LPI) is a measure of the state of the world's biological diversity based on population trends of vertebrate species from terrestrial, freshwater and marine habitats. The LPI has been adopted by the Convention of Biological Diversity (CBD) as an indicator of progress towards its 2011-2020 target to 'take effective and urgent action to halt the loss of biodiversity'. The LPI is based on trends of thousands of population time series collected from monitored sites around the world. This online portal allows you to search for and contribute data.",Global,Global,Annually,Science and Research,
333 TTI,MapHubs ,https://www.maphubs.com/,MapHubs ,Data services; Flexible analysis platform; Software,Palm oil; Soybean; Agriculture; Multiple; Cocoa; Beef,MapHubs is a technology company that provides software and services to organizations monitoring deforestation and other natural resource issues,Global,Global,Regularly,Governments; Industry; Investors/Philanthropy,
334 TTI,Map of Life (MOL),https://mol.org/indicators/coverage,Group on Earth Observations; Biodiversity Observation Network,Flexible analysis platform; Data portal; Visualisation / dashboard,,"We present a suite of novel informatics tools and services that build on these concepts and report on spatial and temporal data gaps and biases among countries (Oliver et al. 2021). The concepts behind our metrics have been endorsed as sound quantification of species occurrence data gaps (“Species Status Information Index”) by GEO BON , and recently IPBES and the CBD. We designed these tools with components embeddable in partner websites and with the potential of automated country reports that can be built out to update near-real-time.",Global,,,,
335 TTI,Maplecroft,https://www.maplecroft.com/,Verisk,Data services,Multiple,"Aims to empower organisations to put the environment, human rights and political risk at the heart of their decision-making. Provides intelligence on sustainability, resilience and ESG – puts together these disparate issues into an interconnected global view, built upon objective insight and data. The commodity risk service provides commodity-specific data for 20 environmental, social and governance (ESG) issues for 150 hard and soft commodities. The user can generate instant and actionable risk profiles for suppliers of raw materials in the lower reaches of their supply chains.",Not specified,International,Regularly,Industry,
336 TTI,Natural Capital Coalition / Protocol,https://www.iucn.org/theme/business-and-biodiversity/our-work/business-platforms/natural-capital-coalition,The Natural Capital Coalition,Decision-support tool; Digital reports,Multiple; Coffee,"The Natural Capital Protocol is a standardised framework for businesses to identify, measure and value their direct and indirect impacts and dependencies on natural capital. If adopted at scale, the Protocol has the power to revolutionise the way that businesses make decisions. It acts as a magnifying lens to make natural resources, organisms and ecosystems -- as well as the services that they provide -- visible to senior executives and business leaders.",Global,Global,Not specified,Governments; Industry; Financial institutions; Investors/Philanthropy; NGOs,info@capitalscoalition.org
337 TTI,Natural Infrastructure for Business,https://www.naturalinfrastructureforbusiness.org/,WBCSD; CH2M; TNC,Initiative/organisation; Decision-support tool,Other,"This platform is designed to introduce business leaders and practitioners to natural infrastructure. As an alternative to gray infrastructure, natural infrastructure has various benefits to business, society and nature that can be harnessed by companies. The platform is the first step towards achieving the WBCSD’s vision that by 2020, investing in ecosystems – or natural infrastructure – will be common practice across industry sectors worldwide. This platform is a first-time effort to raise business awareness, understanding and action towards increased investments in natural infrastructure solutions, by providing concrete guidance and tools.",Not specified,International,Regularly,Industry,
338 TTI,Naturemap,https://naturemap.earth/,IIASA; IIS; UNEP-WCMC; Sustainable Development Solutions Network,Visualisation / dashboard; Dataset; Initiative/organisation,Multiple,"An integrated global map of biodiversity, carbon storage, and other nature services to support decision making on national, regional, and global targets. The Nature Map initiative has developed new spatial data on the distribution of species, carbon stocks, and clean water. The data has been integrated using multi-criteria decision analyses tools, to identify spatially where the greatest synergies exist for conservation and restoration efforts that promote Nature-Based-Solutions for climate change mitigation, biodiversity conservation and clean water. Nature Map methods are globally consistent, use the best spatial data available, and draw on local information through consultative evaluations.

",Global,Global,Regularly,Governments; NGOs; Industry; Science and Research,info@naturemap.earth
339 TTI,New York Declaration on Forests (NYDF),https://forestdeclaration.org/about/new-york-declaration-on-forests/,German Government,Initiative/organisation; Digital reports,Other,"The New York Declaration on Forests (NYDF) is a political declaration calling for global action to protect and restore forests. It offers a common, multi-stakeholder framework for forest action, consolidating various initiatives and objectives that drive forest protection, restoration, and sustainable use. Adopted in 2014, the NYDF is the major reference point for global forest action.",Global,Global,Regularly,Governments; NGOs; Financial institutions; Industry; Indigenous peoples,
340 TTI,One Planet Business for Biodiversity (OP2B),https://op2b.org/,WBCSD,Initiative/organisation,Agriculture; Multiple,"One Planet Business for Biodiversity (OP2B) is an international cross-sectorial, action-oriented business coalition on biodiversity with a specific focus on agriculture. The coalition is determined to drive transformational systemic change and catalyze action to protect and restore cultivated and natural biodiversity within the value chains, engage institutional and financial decision-makers, and develop and promote policy recommendations for the CBD framework. Actions are focused around three pillars: scaling up regenerative agricultural practices; boosting cultivated biodiversity and diets through product portfolios; and eliminating deforestation / enhancing the management, restoration and protection high-value natural ecosystems.",Not specified,International,Not specified,Industry; Financial institutions,communications@op2b.org
341 TTI,One Planet Network,https://www.oneplanetnetwork.org/,One Planet Network,Initiative/organisation; Database; Data portal,Multiple,"The One Planet network is a global community of practitioners, policymakers and experts, including governments, businesses, civil society, academia and international organisations, that implements the 10-Year Framework of Programmes on Sustainable Consumption and Production and works towards achieving SDG 12: ensuring sustainable patterns of consumption and production.",Global,Global,Regularly,Industry; Governments; General public; NGOs; Science and Research,
342 TTI,OpenSC,https://opensc.org/vision.html,OpenSC,Data services; Flexible analysis platform,Multiple; Palm oil; Coffee,Works in key commodities with large companies to verify low-carbon and sustainable food production at source. Our platform uses data collected directly from our customer’s supply chains and continuously analyses it to verify claims such as: Ensuring truly deforestation-free palm oil; Confirming the right payments to coffee farmers; Only fishing where it is sustainable to do so.,Global,Global,Regularly,Industry; Investors/Philanthropy; Financial institutions,
343 TTI,Palm Oil Buyers Scorecard,https://palmoilscorecard.panda.org/#/home,WWF,Decision-support tool; Digital reports,Palm oil ,"The Palm Oil Buyers Scorecard is a valuable tool for all companies using palm oil in their products to identify opportunities for improvement in their own policies, operations, and sustainability efforts. It enables benchmarking against peers and the ability to demonstrate progress over time.",Global,Global,Not specified,Industry; General public,
344 TTI,The B Team,https://bteam.org/,The B Team,Initiative/organisation,Not specified,"A group of global business and civil society leaders working to confront the current crisis of conformity in leadership. Works to redefine the culture of accountability in business, for our companies, communities and future generations, by creating and cascading new norms of corporate leadership that can build a better world",Global,Global,Not specified,Industry; Financial institutions,info@bteam.org
345 TTI,Oxfam Poverty Footprint,https://www-cdn.oxfam.org/s3fs-public/file_attachments/oxfam-poverty-footprint_3.pdf,Oxfam,Decision-support tool,,,Global,,,,
346 TTI,Poverty Probability Index (PPI),https://www.povertyindex.org/,,Decision-support tool,,,,,,,
347 TTI,Principles for Leadership in Sustainable Purchasing,https://www.sustainablepurchasing.org/principles-for-leadership-in-sustainable-purchasing/,Sustainable Purchasing Leadership Council (SPLC),Initiative/organisation,Not specified,"The Sustainable Purchasing Leadership Council was founded to enable purchasers, suppliers and advocates to engage with a shared definition of sustainable purchasing, in order to promote marketplace innovation that delivers broad benefits to customers, suppliers, employees, investors, other stakeholders, and to society at large. In order to focus and increase the positive impact of our shared mission, we define leadership in sustainable purchasing according to the outlined principles.",Not specified,Not specified,Not specified,Industry; General public,
348 TTI,Producer Support Estimates (PSE),https://www.oecd-ilibrary.org/agriculture-and-food/agricultural-policy-monitoring-and-evaluation-2018_agr_pol-2018-en,Organisation for Economic Cooperation and Development (OECD),Digital reports,,,Global,,,,
349 TTI,Product Biodiversity Footprint (PBF),http://www.productbiodiversityfootprint.com/,I Care Consultants; Sayari ,Decision-support tool; Visualisation / dashboard,Agriculture; Multiple,"The PBF project aims to assess the impact of different products on biodiversity. In order to do this, the main principle of the PBF project is to co-develop a method and a tool across biodiversity studies and companies’ data, to quantify the impacts of a product on biodiversity along the product’s life cycle stages in order to provide recommendations for changes. The PBF project brings together all existing available data and provides quantitative results for decision-making processes regarding product strategy (risks analysis, purchasing strategy, eco-design)",Not specified,Not specified,Not specified,Industry,+33 (0)1 43 66 87 27
350 TTI,Product Social Impact Assessment Partnership,https://product-social-impact-assessment.com/,PRe Sustainability,Initiative/organisation,,,Global,,,,
351 TTI,Roundtable on Responsible Soy (RTRS),https://responsiblesoy.org/?lang=en,RTRS,Initiative/organisation,Soybean,"The RTRS is a non-profit organisation promoting the growth of production, trade, and use of responsible soy. It works through cooperation with those in, and related to, the soy value chain, from production to consumption. It does this through: A global platform for multi-stakeholder dialogue on responsible soy; and The development, implementation and verification of a global certification standard.",Global,Global,Regularly,Industry; Financial institutions; NGOs,
352 TTI,Roundtable on Sustainable Biomaterials (RSB),https://rsb.org/,Roundtable on Sustainable Biomaterials (RSB),Initiative/organisation; Decision-support tool,Multiple,"RSB equips global industry, policy makers, and other stakeholders to drive the transition to a bio-based, circular, and net-zero economy with positive impacts for people and the environment. The RSB sustainability standard contributes to food security, rural development, and restoration of ecosystems. Based on the Standard, RSB certification ensures responsible, environmentally sustainable, and credibly sourced bio-based and circular solutions. RSB operates through sustainability solutions, certification, and collaborative partnerships. It provides tools and solutions that mitigate business risk and contribute to achieving the UN’s Sustainable Development Goals 
",Brazil; Ethiopia; South Africa,Global,Regularly,Industry,info@rsb.org
353 TTI,RSPO Biodiversity & High Conservation Values Working Group (BHCVWG),https://rspo.org/resources/supporting-bodies-sc-wg-tf-/working-groups/biodiversity-and-high-conservation-values-working-group-bhcvwg-,Roundtable on Sustainable Palm Oil (RSPO),Digital reports,,, Malaysia; Thailand; Indonesia,,,,
354 TTI,RSPO Financial Institutions Task Force (FITF),https://rspo.org/library/lib_files/download/818,Roundtable on Sustainable Palm Oil (RSPO),Initiative/organisation,Palm oil,"Outreach document for the RSPO Financial Institutions Task Force (FITF). This is a membership for financial institutions - they can support the transformation to a sustainable palm oil sector by making sure that they finance companies (for example, producers or companies in the palm oil supply chain) that are RSPO members committed towards becoming 100% RSPO certified",Global,Global,Regularly,Financial institutions,stefano.savi@rspo.org
355 TTI,RSPO PalmTrace,https://rspo.org/palmtrace,Roundtable on Sustainable Palm Oil (RSPO),Database; Statistics,Palm oil,"RSPO PalmTrace is the RSPO’s traceability system for certified oil palm products. From the mill to the refineries, certified members of RSPO register their physical sales and processing activities of palm oil, palm kernel and its (double) fractions under the supply chain models Identity Preserved, Segregated and Mass Balance. RSPO PalmTrace also offers a marketplace and the possibility to register off market deals (Book and Claim) for RSPO Credits. The usage of RSPO PalmTrace is part of the RSPO certification program.",Global,Global,Daily,Industry,palmoil.support@utz.org
356 TTI,Satelligence,https://satelligence.com/,Satelligence,Data source; Flexible analysis platform; Data services,Coffee; Palm oil; Soybean; Cocoa; Beef; Sugar; Rubber; Multiple; Agriculture,"Satelligence combines real-time satellite monitoring with ownership supply chain data to map the web of relationships between producers, traders and goods manufacturers so that companies can pinpoint areas of environmental risk throughout the value chain and achieve end-to-end visibility. Insights empower clients to combat deforestation, protect biodiversity, decrease carbon losses, and prevent land degradation ",Global,Global,Regularly,Industry; Financial institutions; Investors/Philanthropy,+31 302 27 26 79
357 TTI,SCP Hotspot Analysis,http://scp-hat.lifecycleinitiative.org/,Life Cycle Initiative; One Planet; International Resource Panel,Decision-support tool; Visualisation / dashboard,Multiple; Agriculture,The SCP Hotspots Analysis Tool (SCP-HAT) aims at identifying the hot spot areas of unsustainable production and consumption in order to support setting priorities in national SCP and climate policies. The SCP-HAT combines in a single framework national environmental and social data (i.e. territorial accounts) with trade information for the estimation of supply-wide environmental pressure and impact indicators (i.e. footprints).,Global,Global,Not specified,Governments; NGOs; General public; Science and Research,fabienne.pierre@un.org
358 TTI,Small Producers' Symbol (SPP),https://spp.coop/small-producers-symbol/,SPP,Initiative/organisation,Multiple; Agriculture; Coffee,"The Small Producers’ Symbol, SPP, is a label that represents an alliance among organized small producers to build a local and global market that values the identity and the economic, social, cultural and ecological contributions of products from Small Producers’ Organizations. This alliance is based on a relationship of collaboration, trust and co-responsibility among small producers, with buyers and consumers. The SPP is backed by an independent certification system.",Latin America; Caribbean; Africa and Asia; United States of America; Canada; Europe,International,Regularly,Industry; General public,com@spp.coop
360 TTI,Soft Commodities Compact,https://www.cisl.cam.ac.uk/centres/centre-for-sustainable-finance/soft-commodities,CISL; Consumer Goods Forum; Banking Environment Initiative,Initiative/organisation,Multiple; Palm oil; Beef; Soybean; Other,"The 'Soft Commodities' Compact was a company-led initiative that worked with the banking industry to help transform soft commodity supply chains. In support of the Consumer Goods Forum’s 2010 resolution on zero net deforestation, banks in the Compact set out to reduce deforestation in the supply chains of their client base in four soft commodity supply chains: palm oil, timber products, soy and beef. Two overarching strategies were applied to achieve the zero net deforestation goal: Develop banking practices that support finance for initiatives that shift commodity production to sustainable practices; Raise standards used by the banking industry in their relationships with clients that are involved in these commodities. Banks who adopted the Compact made their own decisions on if and how to incorporate the Compact’s solutions into their own business practices. This flexibility allowed banks to prioritise the actions most relevant to their own particular business contexts.",Global,International,Not updated,Financial institutions,info@cisl.cam.ac.uk
